search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&before=priority:20191231&after=priority:20100101&clustered=true&dups=language&sort=old
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
KR-20130036294-A,Process for the detritiation of soft housekeeping waste and plant thereof ,"꼼미사리아 아 레네르지 아토미끄 에뜨 옥스 에너지스 앨터네이티브즈, 에네아-아젠지아 나지오날레 페르 레 누오베 테크놀로지에, 르＇에네르기아 에 로 스빌루포 에코노미코 사스텐니블","니콜라스 길렐리, 실바노 토스티, 피에레 트라부크, 패비오 볼고그노니, 카리네 리게르, 알레지아 산튜씨, 자비에 르프브르",2010-06-22,2011-06-21,2013-04-11,,https://patents.google.com/patent/KR20130036294A/en,https://patentimages.storage.googleapis.com/05/2e/a8/9057de878fda99/pct00001.png
WO-2011161709-A1,Process for the detritiation of soft housekeeping waste and plant thereof ,"Enea Agenzia Nazionale Per Le Nuove Tecnologie, Commisariat A L'energie Atomique Et Aux Energies Alternatives","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2011-12-29,,https://patents.google.com/patent/WO2011161709A1/en,
ES-2539729-T3,Procedure for the destritiation of soft maintenance waste and its implementation ,"ENEA - Agenzia nazionale per le nuove tecnologie, l'energia e lo sviluppo economico sostenibile, Commissariat à l'énergie atomique et aux énergies alternatives","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2015-07-03,2015-07-03,https://patents.google.com/patent/ES2539729T3/en,
JP-5777708-B2,Method and factory for detritiation of soft waste ,"エネア − エイジェンジア ナチオナル ペル レ ヌオベ テクノロジー，レネルジア エ ロ スヴィルッポ エコノミコ ソステニビル, エネア  −  エイジェンジア  ナチオナル  ペル  レ  ヌオベ  テクノロジー，レネルジア  エ  ロ  スヴィルッポ  エコノミコ  ソステニビル, コミッサリア ア レネルジー アトミーク エ オ ゼネルジ ザルタナテイヴ, コミッサリア  ア  レネルジー  アトミーク  エ  オ  ゼネルジ  ザルタナテイヴ","ジレリ，ニコラス, トスティ，シルバノ, トラバック，ピエール, ボルゴニョーニ，ファビオ, ライガー，カリン, サントッシ，アレシア, ルフェーブル，ザビエル",2010-06-22,2011-06-21,2015-09-09,2015-09-09,https://patents.google.com/patent/JP5777708B2/en,https://patentimages.storage.googleapis.com/37/ae/45/11b54d42e91e34/0005777708-3.png
US-2013115156-A1,Process for the detritiation of soft housekeeping waste and plant thereof ,"Enea - Agenzia Nazionale Per Le Nuove Tecnologie, L'energia E Lo Sviluppo Economic","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2013-05-09,,https://patents.google.com/patent/US20130115156A1/en,https://patentimages.storage.googleapis.com/a4/a1/51/17340ca4e420ec/US20130115156A1-20130509-D00000.png
US-8821824-B2,Process for the detritiation of soft housekeeping waste and plant thereof ,"ENEA—Agenzia Nazionale per le Nuove Tecnologie, l'Energia e lo Sviluppo Economico Sostenibile, Commissariat A L'energie Atomique Et Aux Energies","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2014-09-02,2014-09-02,https://patents.google.com/patent/US8821824B2/en,https://patentimages.storage.googleapis.com/ca/91/d9/2f384b53fdd411/US08821824-20140902-D00000.png
WO-2011161709-A8,Process for the detritiation of soft housekeeping waste and plant thereof ,"Enea Agenzia Nazionale Per Le Nuove Tecnologie, L'energia E Lo Sviluppo Economico Sostenibile, Commissariat A L'energie Atomique Et Aux Energies Alternatives","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2012-06-07,,https://patents.google.com/patent/WO2011161709A8/en,
KR-101756908-B1,Process for the detritiation of soft housekeeping waste and plant thereof ,"에네아-아젠지아 나지오날레 페르 레 누오베 테크놀로지에,  르＇에네르기아 에 로 스빌루포 에코노미코 사스텐니블, 꼼미사리아 아 레네르지 아토미끄 에뜨 옥스 에너지스  앨터네이티브즈","니콜라스 길렐리, 실바노 토스티, 피에레 트라부크, 패비오 볼고그노니, 카리네 리게르, 알레지아 산튜씨, 자비에 르프브르",2010-06-22,2011-06-21,2017-07-26,2017-07-26,https://patents.google.com/patent/KR101756908B1/en,https://patentimages.storage.googleapis.com/aa/33/4e/8fc1d732b41794/112013005748103-pct00001.png
JP-2013534626-A,Method and factory for detritiation of soft household waste ,"エネア  −  エイジェンジア  ナチオナル  ペル  レ  ヌオベ  テクノロジー，レネルジア  エ  ロ  スヴィルッポ  エコノミコ  ソステニビル, コミッサリア  ア  レネルジー  アトミーク  エ  オ  ゼネルジ  ザルタナテイヴ","ジレリ，ニコラス, トスティ，シルバノ, トラバック，ピエール, ボルゴニョーニ，ファビオ, ライガー，カリン, サントッシ，アレシア, ルフェーブル，ザビエル",2010-06-22,2011-06-21,2013-09-05,,https://patents.google.com/patent/JP2013534626A/en,https://patentimages.storage.googleapis.com/e8/1b/98/8b7139fb21aebc/2013534626-3.png
CA-2802614-C,Process for the detritiation of soft housekeeping waste and plant thereof ,"Enea Agenzia Nazionale Per Le Nuove Tecnologie, L'energia E Lo Sviluppo Economico Sostenibile, Commissariat A L'energie Atomique Et Aux Energies Alternatives, Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2018-10-23,2018-10-23,https://patents.google.com/patent/CA2802614C/en,
RU-2013101806-A,METHOD FOR DETRITING SOFT HOUSEHOLD WASTE AND INSTALLATION FOR ITS IMPLEMENTATION ,"Энеа Адженция Национале Пер Ле Нуове Текнолоджие, Л`Энерджия Э Ло Свилуппо Экономико Состенибиле, Комиссарья А Л`Энержи Атомик Э Оз Энержи Альтернатив","Никола ГИРЕЛЛИ, Сильвано ТОСТИ, Пьер ТРАБЮК, Фабио БОРГОНЬОНИ, Карин ЛИЖЕ, Алессия САНТУЧЧИ, Ксавье ЛЕФЕБВР",2010-06-22,2011-06-21,2014-07-27,,https://patents.google.com/patent/RU2013101806A/en,
EP-2586034-B1,Process for the detritiation of soft housekeeping waste and plant thereof ,"ENEA - Agenzia Nazionale Per Le Nuove Tecnologie, L'Energia e Lo Sviluppo Economico Sostenibile, Commissariat à l'Énergie Atomique et aux Énergies Alternatives","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2015-03-25,2015-03-25,https://patents.google.com/patent/EP2586034B1/en,https://patentimages.storage.googleapis.com/00/b6/f1/8a57f53baedd7d/imgf0001.png
CA-2802614-A1,Process for the detritiation of soft housekeeping waste and plant thereof ,"Enea Agenzia Nazionale Per Le Nuove Tecnologie, L'energia E Lo Sviluppo Economico Sostenibile, Commissariat A L'energie Atomique Et Aux Energies Alternatives, Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre","Nicolas Ghirelli, Silvano Tosti, Pierre Trabuc, Fabio Borgognoni, Karine Liger, Alessia Santucci, Xavier Lefebvre",2010-06-22,2011-06-21,2011-12-29,,https://patents.google.com/patent/CA2802614A1/en,
WO-2012005625-A1,Electromagnetic vortex reactor ,Poltoratsky Boris Feodorovich,Борис Фёдорович ПОЛТОРАЦКИЙ,2010-07-02,2011-06-30,2012-01-12,,https://patents.google.com/patent/WO2012005625A1/en,
CN-102312175-A,Method for manufacturing stainless steel plate used for thermonuclear fusion reactor ,山西太钢不锈钢股份有限公司,刘承志,2011-07-01,2011-07-01,2012-01-11,,https://patents.google.com/patent/CN102312175A/en,
CN-102312175-B,Method for manufacturing stainless steel plate used for thermonuclear fusion reactor ,山西太钢不锈钢股份有限公司,刘承志,2011-07-01,2011-07-01,2013-03-13,2013-03-13,https://patents.google.com/patent/CN102312175B/en,
KR-20130011038-A,Lens for ir-tv used for diagnosing plasma of kstar apparatus ,한국기초과학지원연구원,오승태,2011-07-20,2011-07-20,2013-01-30,,https://patents.google.com/patent/KR20130011038A/en,https://patentimages.storage.googleapis.com/6b/77/4b/8bfd15a3279f4e/pat00001.png
KR-101249476-B1,Lens for ir-tv used for diagnosing plasma of kstar apparatus ,한국기초과학지원연구원,오승태,2011-07-20,2011-07-20,2013-04-01,2013-04-01,https://patents.google.com/patent/KR101249476B1/en,https://patentimages.storage.googleapis.com/14/f0/9b/f56240b9f57c08/112011055968953-pat00001.png
FR-2978860-A1,FIRST WALL COMPONENT FOR NUCLEAR FUSION REACTOR AND METHOD FOR PRODUCING THE SAME ,Commissariat Energie Atomique,"Pierre Eric Frayssines, Philippe Bucci, Jean-Marc Leibold, Emmanuel Rigal",2011-08-01,2011-08-01,2013-02-08,,https://patents.google.com/patent/FR2978860A1/en,
KR-20130015624-A,Spectrometer used for diagnosing plasma of kstar apparatus ,한국기초과학지원연구원,오승태,2011-08-04,2011-08-04,2013-02-14,,https://patents.google.com/patent/KR20130015624A/en,https://patentimages.storage.googleapis.com/3d/ac/c2/d67c0829a594d0/pat00002.png
JP-2013037792-A,Tritium removing device of lithium loop ,"Sukegawa Electric Co Ltd, 助川電気工業株式会社, Kyoto Univ, 国立大学法人京都大学, Tokyo Institute Of Technology, 国立大学法人東京工業大学","Kuniaki Miura, 邦明 三浦, Toru Furubayashi, 徹 古林, Noriyosu Hayashizaki, 規託 林▲崎▼, Nobuo Namiki, 伸夫 並木",2011-08-04,2011-08-04,2013-02-21,,https://patents.google.com/patent/JP2013037792A/en,https://patentimages.storage.googleapis.com/9f/aa/9e/5c86d16067f4e0/2013037792-3.png
KR-20130015625-A,Light signal transmitting module used to diagnosing plasma ,한국기초과학지원연구원,오승태,2011-08-04,2011-08-04,2013-02-14,,https://patents.google.com/patent/KR20130015625A/en,https://patentimages.storage.googleapis.com/61/0e/58/eaabae3f0103f6/pat00001.png
KR-101249240-B1,Spectrometer used for diagnosing plasma of kstar apparatus ,한국기초과학지원연구원,오승태,2011-08-04,2011-08-04,2013-04-01,2013-04-01,https://patents.google.com/patent/KR101249240B1/en,https://patentimages.storage.googleapis.com/57/54/3e/c5a7aa7804b913/112011060340391-pat00001.png
JP-5812477-B2,Tritium removal device for lithium loop ,"助川電気工業株式会社, 国立大学法人京都大学, 国立大学法人東京工業大学","三浦　邦明, 邦明 三浦, 徹 古林, 徹 古林, 規託 林▲崎▼, 規託 林▲崎▼, 伸夫 並木, 伸夫 並木",2011-08-04,2011-08-04,2015-11-11,2015-11-11,https://patents.google.com/patent/JP5812477B2/en,https://patentimages.storage.googleapis.com/ab/42/ba/f11ab406d9d9a8/0005812477-2.png
KR-101249474-B1,Light signal transmitting module used to diagnosing plasma ,한국기초과학지원연구원,오승태,2011-08-04,2011-08-04,2013-04-01,2013-04-01,https://patents.google.com/patent/KR101249474B1/en,https://patentimages.storage.googleapis.com/81/3b/73/b6e3053fe324ec/112011060340436-pat00001.png
US-2012033775-A1,Method and apparatus for intermediate controlled fusion processes ,"Highfuels, Inc.",Ruggero Maria Santilli,2010-08-09,2011-08-04,2012-02-09,,https://patents.google.com/patent/US20120033775A1/en,https://patentimages.storage.googleapis.com/b9/4e/d7/65d4a5a269cb87/US20120033775A1-20120209-D00000.png
GB-2494185-A,A spherical tokamak with toroidal field magnets made from high-temperature superconductor ,Tokamak Solutions Uk Ltd,"David Kingham, Alan Sykes, Mikhail Gryaznevich",2011-09-02,2011-09-02,2013-03-06,,https://patents.google.com/patent/GB2494185A/en,
GB-201115188-D0,Efficient compact fusion reactor ,Tokamak Solutions Uk Ltd,,2011-09-02,2011-09-02,2011-10-19,,https://patents.google.com/patent/GB201115188D0/en,
WO-2013004057-A1,Method for manufacturing stainless steel plate used for thermonuclear experimental reactor ,山西太钢不锈钢股份有限公司,刘承志,2011-07-01,2011-10-12,2013-01-10,,https://patents.google.com/patent/WO2013004057A1/en,
DE-102011115866-A1,Metal pipe; Use of a metal tube as a structural component; Method for producing a metal pipe; metallic structural component; divertor ,"Karlsruher Institut für Technologie, Plansee Se","Jens Reiser, Bernhard Dafferner, Werner Schulmeyer, Anton Möslang, Andreas Hoffmann, Michael Rieth",2011-10-13,2011-10-13,2013-04-18,,https://patents.google.com/patent/DE102011115866A1/en,https://patentimages.storage.googleapis.com/23/f2/83/97305b8a624703/00690001.png
GB-201118471-D0,Optical recirculation with ablative drive ,Anderson John E,,2011-10-26,2011-10-26,2011-12-07,,https://patents.google.com/patent/GB201118471D0/en,
GB-201118472-D0,Optical recirculation with magnetic drive ,Anderson John E,,2011-10-26,2011-10-26,2011-12-07,,https://patents.google.com/patent/GB201118472D0/en,
GB-201118468-D0,Ignition of a target ,Anderson John E,,2011-10-26,2011-10-26,2011-12-07,,https://patents.google.com/patent/GB201118468D0/en,
GB-201118469-D0,Ignition of a target and axial burn of a cylindrical target ,Anderson John E,,2011-10-26,2011-10-26,2011-12-07,,https://patents.google.com/patent/GB201118469D0/en,
CA-2814004-A1,Indirect drive targets for fusion power ,"Peter A. Amendt, Robin R. Miles, Lawrence Livermore National Security, Llc","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2012-05-18,,https://patents.google.com/patent/CA2814004A1/en,
KR-20130131330-A,Indirect drive targets for fusion power ,"로렌스 리버모어 내쇼날 시큐리티, 엘엘시","피터 에이. 아멘트, 로빈 알. 마일즈",2010-11-08,2011-11-07,2013-12-03,,https://patents.google.com/patent/KR20130131330A/en,https://patentimages.storage.googleapis.com/ed/a9/d9/764f268b0545b8/pct00016.png
JP-5904207-B2,Horam ,"ローレンス リバモア ナショナル セキュリティー， エルエルシー, ローレンス  リバモア  ナショナル  セキュリティー，  エルエルシー","ピーター エー． アメント，, ピーター  エー． アメント，, ロビン アール． マイルズ，, ロビン  アール． マイルズ，",2010-11-08,2011-11-07,2016-04-13,2016-04-13,https://patents.google.com/patent/JP5904207B2/en,https://patentimages.storage.googleapis.com/92/d9/e1/49d3258997be42/0005904207-19.png
EP-2614505-B1,Indirect drive targets for fusion power ,"Lawrence Livermore National Security, LLC","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2018-02-28,2018-02-28,https://patents.google.com/patent/EP2614505B1/en,https://patentimages.storage.googleapis.com/26/99/65/4c2ef309527986/imgf0001.png
US-9466397-B2,Indirect drive targets for fusion power ,"Lawrence Livermore National Security, Llc","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2016-10-11,2016-10-11,https://patents.google.com/patent/US9466397B2/en,https://patentimages.storage.googleapis.com/23/4e/a8/eff3e29fa5a8f6/US09466397-20161011-D00000.png
RU-2013125570-A,TARGETS OF INDIRECT EXCITATION FOR THERMONUCLEAR ENERGY ,"ЛОРЕНС ЛИВЕРМОР НЭШНЛ СЕКЬЮРИТИ, ЭлЭлСи","Питер А. АМЕНДТ, Робин Р. МАЙЛЗ",2010-11-08,2011-11-07,2014-12-20,,https://patents.google.com/patent/RU2013125570A/en,
EP-2614505-A4,Indirect drive targets for fusion power ,L Livermore Nat Security Llc,"Peter A Amendt, Robin R Miles",2010-11-08,2011-11-07,2016-03-09,,https://patents.google.com/patent/EP2614505A4/en,
JP-2014500487-A,Indirect drive target for fusion power ,ローレンス  リバモア  ナショナル  セキュリティー，  エルエルシー,"ピーター  エー． アメント，, ロビン  アール． マイルズ，",2010-11-08,2011-11-07,2014-01-09,,https://patents.google.com/patent/JP2014500487A/en,https://patentimages.storage.googleapis.com/8a/8d/26/bdab80ce0d416f/2014500487-20.png
WO-2012064668-A1,Indirect drive targets for fusion power ,"Lawrence Livermore National Security, Llc","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2012-05-18,,https://patents.google.com/patent/WO2012064668A1/en,
EP-2614505-A1,Indirect drive targets for fusion power ,"Lawrence Livermore National Security, LLC","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2013-07-17,,https://patents.google.com/patent/EP2614505A1/en,
US-2012114088-A1,Indirect Drive Targets for Fusion Power ,"Lawrence Livermore National Security, Llc","Peter A. Amendt, Robin R. Miles",2010-11-08,2011-11-07,2012-05-10,,https://patents.google.com/patent/US20120114088A1/en,https://patentimages.storage.googleapis.com/bc/a0/e2/8ef48317856b9e/US20120114088A1-20120510-D00000.png
WO-2012064738-A2,Ion-mode plasma containment ,Utah State University,"W. Farrell Edwards, Eric D. Held, Ajay K. Singh",2010-11-08,2011-11-08,2012-05-18,,https://patents.google.com/patent/WO2012064738A2/en,
RU-2013118579-A,INJECTION AND TRACKING OF THE THERMONUCLEAR TARGET ,"ЛОРЕНС ЛИВЕРМОР НЭШНЛ СЕКЬЮРИТИ, ЭлЭлСи","Робин МАЙЛЗ, Пол РОССО, Роналд У. ПЕЦОЛДТ, Нил Б. АЛЕКСАНДР, Эрлан С. БЛИСС, Кевин БЕЙКЕР",2010-11-08,2011-11-08,2014-12-20,,https://patents.google.com/patent/RU2013118579A/en,
