search URL:,https://patents.google.com/?q=%28G21B+NOT+G21B3%252f00%29&clustered=true&dups=language&sort=old&oq=%28G21B+NOT+G21B3%252f00%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CH-426985-A,Low inductance spark gap ,Commissariat Energie Atomique,"Marc Bensussan Andre, Papillon Yves",1963-11-14,1964-11-03,1966-12-31,,https://patents.google.com/patent/CH426985A/en,
ES-306037-A1,A low inductance spark gap construction ,Commissariat Energie Atomique,,1963-11-14,1964-11-14,1965-12-16,,https://patents.google.com/patent/ES306037A1/en,
DE-1514125-A1,Process for generating energy through the controlled fusion of light atoms ,Paul Lecomte,Paul Lecomte,1964-03-10,1965-03-05,1969-05-14,,https://patents.google.com/patent/DE1514125A1/en,
US-3278384-A,"Negative ""v"" stellarator ","Lenard Andrew, Russell M Kulsrud, John L Johnson, Ira B Bernstein","Lenard Andrew, Russell M Kulsrud, John L Johnson, Ira B Bernstein",1965-04-13,1965-04-13,1966-10-11,1966-10-11,https://patents.google.com/patent/US3278384A/en,https://patentimages.storage.googleapis.com/fb/cc/4d/48b5648f07604b/US3278384-drawings-page-1.png
FR-1443393-A,Method of starting an electric arc and device comprising application ,Commissariat Energie Atomique,"Terenzio Consoli, Claude Gormezano, Lucien Slama",1965-05-14,1965-05-14,1966-06-24,1966-06-24,https://patents.google.com/patent/FR1443393A/en,
FR-1443394-A,Process for obtaining puffs of neutral or ionized gas and device comprising application ,Commissariat Energie Atomique,"Terenzio Consoli, Claude Gormezano, Lucien Slama",1965-05-14,1965-05-14,1966-06-24,1966-06-24,https://patents.google.com/patent/FR1443394A/en,
GB-1111093-A,Improvements in or relating to neutron pulse sources ,Inst Plasmaphysik G M B H,,1964-08-12,1965-08-05,1968-04-24,,https://patents.google.com/patent/GB1111093A/en,
US-3444377-A,Neutron pulse source ,Inst Plasmaphysik Gmbh,"Heinrich Hora, Benedikt Kronast",1964-08-12,1965-08-12,1969-05-13,1969-05-13,https://patents.google.com/patent/US3444377A/en,https://patentimages.storage.googleapis.com/06/56/dd/542454eb274913/US3444377-drawings-page-1.png
FR-1455419-A,Process for obtaining plasma puffs and device implementing this process ,Commissariat Energie Atomique,Francois Prevot,1965-09-03,1965-09-03,1966-04-01,1966-04-01,https://patents.google.com/patent/FR1455419A/en,
FR-1460762-A,Apparatus for confining a plasma in a helical magnetic field ,Atomic Energy Commission,Harold Paul Furth,1964-10-26,1965-10-11,1966-01-07,1966-01-07,https://patents.google.com/patent/FR1460762A/en,
FR-1463147-A,Plasma acceleration device ,Commissariat Energie Atomique,"Terenzio Consoli, Lucien Slama",1965-11-10,1965-11-10,1966-06-03,1966-06-03,https://patents.google.com/patent/FR1463147A/en,
DE-1514729-A1,Ion fusion reactor ,Schulte Dr Kurt,Schulte Dr Kurt,1965-12-11,1965-12-11,1969-08-21,,https://patents.google.com/patent/DE1514729A1/en,
DE-1942179-U,ION FUSION REACTOR. ,Kurt Dr Schulte,Kurt Dr Schulte,1965-12-11,1965-12-11,1966-07-14,,https://patents.google.com/patent/DE1942179U/en,
FR-1481122-A,Process for producing and interacting with plasma and device for implementing said process ,Commissariat Energie Atomique,"Terenzie Consoli, Rene Legardeur, Lucien Slama",1966-03-11,1966-03-11,1967-05-19,1967-05-19,https://patents.google.com/patent/FR1481122A/en,
GB-1097281-A,Method and device for striking an electric arc ,Commissariat Energie Atomique,"Terenzio Consoli, Claude Gormezano, Lucien Slama",1965-05-14,1966-04-27,1968-01-03,,https://patents.google.com/patent/GB1097281A/en,
CH-455064-A,Method and device for initiating an electric arc ,Commissariat Energie Atomique,"Consoli Terenzio, Gormezano Claude, Slama Lucien",1965-05-14,1966-04-29,1968-04-30,,https://patents.google.com/patent/CH455064A/en,
DE-1488888-A1,Method and device for generating an electrical spark ,Commissariat Energie Atomique,"Terenzio Consoli, Claude Gormezano, Luci N Slama",1965-05-14,1966-05-03,1970-11-05,,https://patents.google.com/patent/DE1488888A1/en,
US-3386883-A,Method and apparatus for producing nuclear-fusion reactions ,Itt,Philo T Farnsworth,1966-05-13,1966-05-13,1968-06-04,1968-06-04,https://patents.google.com/patent/US3386883A/en,https://patentimages.storage.googleapis.com/96/4c/c9/4e1a0e6b5552d9/US3386883-drawings-page-1.png
ES-326761-A1,"Procedure and device of production of an electric arc. (Machine-translation by Google Translate, not legally binding) ",Commissariat A L'energie Atomique,,1965-05-14,1966-05-14,1967-07-01,,https://patents.google.com/patent/ES326761A1/en,
DE-1564275-A1,Process for generating temperatures above 10000 K ,Lochte Holtgreven Dr Walter,Lochte-Holtgreven Dr Walter,1966-08-02,1966-08-02,1970-03-19,,https://patents.google.com/patent/DE1564275A1/en,
CH-461655-A,Process for obtaining plasma puffs and device implementing this process ,Commissariat Energie Atomique,Prevot Francois,1965-09-03,1966-08-29,1968-08-31,,https://patents.google.com/patent/CH461655A/en,
ES-330829-A1,"Procedure for obtaining plasma bocances. (Machine-translation by Google Translate, not legally binding) ",Commissariat A L'energie Atomique,,1965-09-03,1966-09-01,1967-09-16,,https://patents.google.com/patent/ES330829A1/en,
GB-1153599-A,Process for Producing Bursts of Plasma and apparatus for putting this process into use ,Commissariat Energie Atomique,Francois Prevot,1965-09-03,1966-09-02,1969-05-29,,https://patents.google.com/patent/GB1153599A/en,
US-3445333-A,Process for the production of energy by controlled fusion ,Paul Lecomte,Paul Lecomte,1964-03-10,1966-12-01,1969-05-20,1969-05-20,https://patents.google.com/patent/US3445333A/en,https://patentimages.storage.googleapis.com/de/d5/84/03d1502833260a/US3445333-drawings-page-1.png
GB-1192380-A,Improvements in or relating to Plasma Containment Systems ,Atomic Energy Authority Uk,John Bryan Taylor,1966-12-14,1966-12-14,1970-05-20,,https://patents.google.com/patent/GB1192380A/en,
DE-1613560-A1,The plasma fusion generator ,Juergen Blum,Juergen Blum,1967-01-25,1967-01-25,1970-03-05,,https://patents.google.com/patent/DE1613560A1/en,
FR-1518806-A,Process for producing plasma puffs and device for carrying out the process ,Commissariat Energie Atomique,"Terenzio Consoli, Lucien Slama",1967-02-02,1967-02-02,1968-03-29,1968-03-29,https://patents.google.com/patent/FR1518806A/en,
DE-1279859-B,Device for generating neutrons from nuclear fusion reactions ,Dr Wolfgang Kaiser,"Dr Wolfgang Kaiser, Dr Hans Opower, Dipl-Phys Heinz Bernhard Puell",1967-02-10,1967-02-10,1968-10-10,,https://patents.google.com/patent/DE1279859B/en,
GB-1177171-A,Apparatus for Plasma Production and Interaction ,Commissariat Energie Atomique,"Terenzio Consoli, Rene Legardeur, Lucien Slama",1966-03-11,1967-03-09,1970-01-07,,https://patents.google.com/patent/GB1177171A/en,
CH-483181-A,Plasma containment device ,Commissariat Energie Atomique,"Consoli Terenzio, Legardeur Rene, Slama Lucien",1966-03-11,1967-03-10,1969-12-15,,https://patents.google.com/patent/CH483181A/en,
US-3489645-A,Method of creating a controlled nuclear fusion reaction ,Cornell Aeronautical Labor Inc,"John W Daiber, Charles E Wittliff, Abraham Hertzberg",1967-03-10,1967-03-10,1970-01-13,1970-01-13,https://patents.google.com/patent/US3489645A/en,https://patentimages.storage.googleapis.com/38/ef/78/b78918a3debadd/US3489645-drawings-page-1.png
ES-337882-A1,Apparatus for Plasma Production and Interaction ,Commissariat Energie Atomique,,1966-03-11,1967-03-11,1968-03-16,,https://patents.google.com/patent/ES337882A1/en,
GB-1165550-A,Method and Apparatus for Producing Nuclear-Fusion Reactions. ,Int Standard Electric Corp,,1966-05-13,1967-04-06,1969-10-01,,https://patents.google.com/patent/GB1165550A/en,
DE-1589945-A1,Process and arrangement for generating nuclear reactions ,Int Standard Electric Corp,Farnsworth Philo Taylor,1966-05-13,1967-05-10,1970-07-09,,https://patents.google.com/patent/DE1589945A1/en,
CH-480771-A,Electric discharge vessel for bringing about nuclear fusion reactions ,Int Standard Electric Corp,Taylor Farnsworth Philo,1966-05-13,1967-05-12,1969-10-31,,https://patents.google.com/patent/CH480771A/en,
FR-1532394-A,Method and apparatus for producing nuclear reactions ,Int Standard Electric Corp,Philo Taylor Farnsworth,1966-05-13,1967-05-12,1968-07-12,1968-07-12,https://patents.google.com/patent/FR1532394A/en,
ES-340544-A1,Method and apparatus for producing nuclear-fusion reactions ,Standard Electrica Sa,,1966-05-13,1967-05-13,1968-06-01,,https://patents.google.com/patent/ES340544A1/en,
US-3526575-A,Production and utilization of high density plasma ,Willard H Bennett,Willard H Bennett,1967-08-02,1967-08-02,1970-09-01,1970-09-01,https://patents.google.com/patent/US3526575A/en,https://patentimages.storage.googleapis.com/ff/8c/70/8bf6e067044848/US3526575-drawings-page-1.png
DE-1613117-A1,Arrangement for the direct generation of mechanical power from atomic energy ,Schmitt Genswein Geb,Schmitt Genswein Geb,1967-08-10,1967-08-10,1971-01-14,,https://patents.google.com/patent/DE1613117A1/en,
US-3573691-A,Plasma containment systems ,Atomic Energy Authority Uk,John Bryan Taylor,1966-12-14,1967-12-13,1971-04-06,1971-04-06,https://patents.google.com/patent/US3573691A/en,https://patentimages.storage.googleapis.com/d3/5c/21/bd5bc556e90fa7/US3573691-drawings-page-2.png
CH-488371-A,Process for producing plasma puffs and device for carrying out the process ,Commissariat Energie Atomique,"Consoli Terenzio, Slama Lucien",1967-02-02,1968-01-15,1970-03-31,,https://patents.google.com/patent/CH488371A/en,
US-3533910-A,Lithium ion source in apparatus for generating fusion reactions ,Itt,Robert L Hirsch,1968-01-18,1968-01-18,1970-10-13,1970-10-13,https://patents.google.com/patent/US3533910A/en,https://patentimages.storage.googleapis.com/93/e4/7d/5e4e64bf4a69a0/US3533910-drawings-page-1.png
GB-1195602-A,Method and Device of Production of Non-Contaminated Plasmoids ,Commissariat Energie Atomique,"Terenzio Consoli, Lucien Slama",1967-02-02,1968-01-19,1970-06-17,,https://patents.google.com/patent/GB1195602A/en,
ES-349998-A1,Method and apparatus of production of noncontaminated plasmoids ,Commissariat Energie Atomique,,1967-02-02,1968-01-21,1969-04-16,,https://patents.google.com/patent/ES349998A1/en,
US-3562530-A,Method and apparatus of production of noncontaminated plasmoids ,Commissariat Energie Atomique,"Terenzio Consoli, Lacelle Saint Cloud, Lucien Slama",1967-02-02,1968-01-22,1971-02-09,1971-02-09,https://patents.google.com/patent/US3562530A/en,https://patentimages.storage.googleapis.com/38/49/01/d634ed9b6aa07f/US3562530-drawings-page-2.png
DE-1300183-B,Method for generating and / or heating up a plasma cloud and device for its implementation ,Commissariat Energie Atomique,"Slama Lucien, Consoli Terenzio",1967-02-02,1968-02-01,1969-07-31,,https://patents.google.com/patent/DE1300183B/en,
US-3652393-A,Arrangement for bringing about nuclear fusion reactions ,"Wolfgang Kaiser, Hans Opower, Heinz Puell","Wolfgang Kaiser, Hans Opower, Heinz Puell",1967-02-10,1968-02-08,1972-03-28,1972-03-28,https://patents.google.com/patent/US3652393A/en,https://patentimages.storage.googleapis.com/ca/ed/d2/25f3eb12f86444/US3652393-drawings-page-2.png
GB-1157598-A,Arrangement for Bringing About Nuclear Fusion Reactions. ,Wolgang Kaiser,Wolgang Kaiser,1967-02-10,1968-02-09,1969-07-09,,https://patents.google.com/patent/GB1157598A/en,
US-3433705-A,Stellarator having multipole magnets ,Atomic Energy Commission,Cornell D Cornish,1968-02-28,1968-02-28,1969-03-18,1969-03-18,https://patents.google.com/patent/US3433705A/en,https://patentimages.storage.googleapis.com/69/1e/f1/14d774550ff68f/US3433705-drawings-page-1.png
US-3530497-A,Apparatus for generating fusion reactions ,Itt,"Robert L Hirsch, Gene A Meeks",1968-04-24,1968-04-24,1970-09-22,1970-09-22,https://patents.google.com/patent/US3530497A/en,https://patentimages.storage.googleapis.com/f7/ab/40/a4a3b30a68cb33/US3530497-drawings-page-1.png
DE-1751745-A1,Process for the use of explosively released atomic energy for the production of mechanical work ,Hansjuergen Grossmann,Hansjuergen Grossmann,1968-07-22,1968-07-22,1971-08-26,,https://patents.google.com/patent/DE1751745A1/en,
US-3607627-A,Stellarator configuration utilizing internal separatrices ,Atomic Energy Commission,"Harold P Furth, John L Johnson, George V Sheffield",1968-10-10,1968-10-10,1971-09-21,1971-09-21,https://patents.google.com/patent/US3607627A/en,https://patentimages.storage.googleapis.com/e5/14/f1/dee34dcc328787/US3607627-drawings-page-2.png
DE-1814888-A1,"Method and device for producing a thin, self-supporting disc in a high vacuum from a material that is gaseous at room temperature, such as hydrogen ",Inst Plasmaphysik Gmbh,"Horst Krause, Sigel Dipl-Phys Richard",1968-12-16,1968-12-16,1970-07-16,,https://patents.google.com/patent/DE1814888A1/en,
DE-1900524-B1,Device for inducing nuclear fusion reactions with pulsed lasers aimed at fusible gases ,"Dr Wolfgang Kaiser, Dr Rer Nat Hans Opower","Dr Wolfgang Kaiser, Dr Rer Nat Hans Opower",1969-01-07,1969-01-07,1970-08-27,,https://patents.google.com/patent/DE1900524B1/en,
DE-1902179-A1,Device for inducing nuclear fusions ,Int Standard Electric Corp,Hirsch Robert Louis,1967-12-15,1969-01-17,1969-12-18,,https://patents.google.com/patent/DE1902179A1/en,
DE-1920300-A1,Device for inducing nuclear fusions ,Int Standard Electric Corp,"Meeks Gene Arnold, Hirsch Robert Louis",1968-04-24,1969-04-22,1969-11-20,,https://patents.google.com/patent/DE1920300A1/en,
ES-366386-A1,Apparatus for generating fusion reactions ,Int Standard Electric Corp,,1968-04-24,1969-04-23,1971-10-16,,https://patents.google.com/patent/ES366386A1/en,
GB-1299381-A,Improvements in or relating to apparatus for generating ion beams ,Atomic Energy Authority Uk,"Rendel Sebastian Pease, Nicol Jamieson Peacock",1969-05-29,1969-05-29,1972-12-13,,https://patents.google.com/patent/GB1299381A/en,
DE-1931912-A1,Nuclear energy from water ,Gregor Bauer,Gregor Bauer,1969-06-24,1969-06-24,1971-01-07,,https://patents.google.com/patent/DE1931912A1/en,
US-3967215-A,Laser reactor ,Bellak Johannes G,Johannes G. Bellak,1966-04-29,1969-08-14,1976-06-29,1976-06-29,https://patents.google.com/patent/US3967215A/en,https://patentimages.storage.googleapis.com/89/f4/9b/e60fa21264a550/US3967215-drawings-page-2.png
GB-1327765-A,Generation of plasma ,Atomic Energy Authority Uk,,1969-09-17,1969-09-17,1973-08-22,,https://patents.google.com/patent/GB1327765A/en,
US-3668067-A,Polygonal astron reactor for producing controlled fusion reactions ,Atomic Energy Commission,Nicholas C Christofilos,1969-10-16,1969-10-16,1972-06-06,1972-06-06,https://patents.google.com/patent/US3668067A/en,https://patentimages.storage.googleapis.com/fc/1a/ba/ca5ca4a615084d/US3668067-drawings-page-2.png
GB-1207698-A,"Generator of electricity from waves of gaseous plasma, preferably produced by lazer beam initiated nuclear fusion reactions ",Arthur Paul Pedrick,Arthur Paul Pedrick,1969-10-27,1969-10-27,1970-10-07,,https://patents.google.com/patent/GB1207698A/en,
GB-1291730-A,"Process and apparatus for producing in a high vacuum a thin, self-supporting disc from a material which is gaseous at room temperature, e.g. hydrogen ",Inst Plasmaphysik Gmbh,,1968-12-16,1969-12-16,1972-10-04,,https://patents.google.com/patent/GB1291730A/en,
US-3626046-A,Method of making a solidified disc from material which is a gas at room temperature ,Inst Plasmaphysik Gmbh,"Horst Krause, Richard Sigel",1968-12-16,1969-12-16,1971-12-07,1971-12-07,https://patents.google.com/patent/US3626046A/en,https://patentimages.storage.googleapis.com/92/9d/79/98afc23b4b5c70/US3626046-drawings-page-2.png
US-3624239-A,Pulsed laser-ignited thermonuclear reactor ,Atomic Energy Commission,Arthur P Fraas,1970-02-11,1970-02-11,1971-11-30,1971-11-30,https://patents.google.com/patent/US3624239A/en,https://patentimages.storage.googleapis.com/ab/8f/6e/966d5eb4c5bb77/US3624239-drawings-page-2.png
US-3663361-A,Nuclear fusion device of the air-core tokamak type ,Atomic Energy Commission,Shoichi Yoshikawa,1970-02-17,1970-02-17,1972-05-16,1972-05-16,https://patents.google.com/patent/US3663361A/en,https://patentimages.storage.googleapis.com/cb/c4/c7/24b2647c61e195/US3663361-drawings-page-2.png
US-3702163-A,Device for compression heating of tokamak discharges ,Atomic Energy Commission,"Harold P Furth, Shoichi Yoshikawa",1970-04-15,1970-04-15,1972-11-07,1972-11-07,https://patents.google.com/patent/US3702163A/en,https://patentimages.storage.googleapis.com/b5/59/ed/262d9ddfa4ce0d/US3702163-drawings-page-1.png
DE-2019756-A1,Plasma type nuclear reactor ,Voss Manfred F,Voss Manfred F,1970-04-17,1970-04-17,1971-10-28,,https://patents.google.com/patent/DE2019756A1/en,
US-4297165-A,Fuel pellets for controlled nuclear fusion ,"Kms Fusion, Inc.",Keith A. Breuckner,1970-07-13,1970-07-13,1981-10-27,1981-10-27,https://patents.google.com/patent/US4297165A/en,https://patentimages.storage.googleapis.com/b2/35/7e/61788e32136f94/US4297165-drawings-page-2.png
US-3663360-A,Conversion of high temperature plasma energy into electrical energy ,Atomic Energy Commission,Richard F Post,1970-08-13,1970-08-13,1972-05-16,1972-05-16,https://patents.google.com/patent/US3663360A/en,https://patentimages.storage.googleapis.com/d5/0a/ab/3422057752ec15/US3663360-drawings-page-2.png
